book1,book2,weight
198699,592390,1
198699,647600,1
198699,682987,1
198699,925754,1
198699,1464321,1
244656,245312,1
244656,251544,2
244656,253468,1
244656,253471,1
244656,253472,1
244656,255145,1
244656,282533,1
244656,293382,1
244656,311685,1
244656,311866,1
244656,314833,1
244656,323461,2
244656,325575,1
244656,361335,1
244656,374428,1
244656,411993,1
244656,421078,1
244656,431680,2
244656,453173,1
244656,521510,1
244656,555696,1
244656,592390,1
244656,647600,1
244656,682987,1
244656,925754,1
244656,1464321,1
244768,245312,1
244768,251544,1
244768,253468,2
244768,253471,2
244768,253472,2
244768,255145,1
244768,282533,1
244768,293382,1
244768,311685,2
244768,311866,1
244768,312896,2
244768,314833,1
244768,323461,4
244768,325575,2
244768,361335,1
244768,374428,2
244768,411993,2
244768,421078,1
244768,431680,2
244768,453173,1
244768,521510,1
244768,555696,1
244768,592390,1
244768,647600,1
244768,682987,1
244768,925754,1
244768,1464321,1
245312,253230,2
245312,253249,2
245312,253256,3
245312,253468,1
245312,253471,1
245312,253472,1
245312,255145,1
245312,282533,1
245312,293382,3
245312,311685,1
245312,311866,4
245312,312896,1
245312,314833,1
245312,361335,1
245312,374428,1
245312,411993,3
245312,421078,3
245312,453173,1
245312,521510,1
245312,555696,1
245312,592390,1
245312,647600,1
245312,682987,1
245312,925754,1
245312,1464321,1
251544,253230,1
251544,253468,2
251544,253471,2
251544,253472,2
251544,255145,1
251544,282533,1
251544,293382,2
251544,311685,1
251544,312896,1
251544,314833,1
251544,323461,1
251544,361335,1
251544,374428,1
251544,411993,2
251544,431680,1
251544,453173,1
251544,521510,1
251544,555696,1
251544,592390,1
251544,647600,1
251544,682987,1
251544,925754,1
251544,1464321,1
253230,253468,2
253230,253471,1
253230,253472,1
253230,255145,1
253230,282533,2
253230,293382,2
253230,311685,1
253230,311866,4
253230,314833,1
253230,323461,1
253230,325575,2
253230,361335,1
253230,374428,1
253230,421078,3
253230,431680,3
253230,453173,1
253230,521510,1
253230,555696,1
253230,592390,1
253230,647600,1
253230,682987,1
253230,925754,1
253230,1464321,1
253249,253468,1
253249,253471,1
253249,253472,1
253249,255145,1
253249,282533,3
253249,311685,1
253249,312896,1
253249,314833,1
253249,323461,1
253249,325575,1
253249,361335,1
253249,374428,1
253249,431680,3
253249,453173,3
253249,521510,1
253249,555696,1
253249,592390,1
253249,647600,1
253249,682987,1
253249,925754,1
253249,1464321,2
253256,253468,2
253256,253471,1
253256,253472,1
253256,255145,1
253256,282533,5
253256,293382,3
253256,311685,3
253256,314833,1
253256,323461,2
253256,325575,1
253256,361335,1
253256,374428,1
253256,431680,4
253256,453173,3
253256,521510,1
253256,555696,1
253256,592390,1
253256,647600,1
253256,682987,1
253256,925754,1
253256,1464321,1
253468,255145,1
253468,282533,1
253468,293382,2
253468,311685,1
253468,311866,1
253468,312896,1
253468,314833,1
253468,323461,1
253468,325575,1
253468,361335,1
253468,374428,1
253468,411993,2
253468,421078,1
253468,431680,1
253468,453173,1
253468,521510,1
253468,555696,2
253468,647600,1
253468,682987,1
253468,925754,2
253468,1464321,1
253471,255145,1
253471,282533,1
253471,293382,2
253471,311685,1
253471,311866,1
253471,312896,1
253471,314833,1
253471,323461,1
253471,325575,1
253471,361335,1
253471,374428,1
253471,411993,2
253471,421078,1
253471,431680,1
253471,453173,1
253471,521510,1
253471,555696,1
253471,647600,1
253471,682987,1
253471,925754,1
253471,1464321,1
253472,255145,1
253472,282533,1
253472,293382,2
253472,311685,1
253472,311866,1
253472,312896,1
253472,314833,1
253472,323461,1
253472,325575,1
253472,361335,1
253472,374428,1
253472,411993,2
253472,421078,1
253472,431680,1
253472,453173,1
253472,521510,1
253472,555696,1
253472,647600,1
253472,682987,1
253472,925754,1
253472,1464321,1
255145,282533,1
255145,293382,1
255145,311685,1
255145,311866,1
255145,312896,1
255145,314833,1
255145,323461,2
255145,325575,1
255145,361335,1
255145,374428,1
255145,411993,1
255145,421078,1
255145,431680,1
255145,453173,1
255145,521510,1
255145,555696,1
255145,592390,1
255145,647600,1
255145,682987,1
255145,925754,1
255145,1464321,1
282533,293382,2
282533,311685,2
282533,311866,2
282533,312896,2
282533,314833,1
282533,323461,1
282533,325575,1
282533,361335,1
282533,374428,1
282533,411993,2
282533,421078,5
282533,431680,2
282533,453173,9
282533,521510,1
282533,555696,1
282533,592390,1
282533,647600,1
282533,682987,1
282533,925754,1
282533,1464321,1
293382,311685,1
293382,311866,2
293382,312896,1
293382,314833,1
293382,323461,1
293382,325575,1
293382,361335,1
293382,374428,1
293382,411993,3
293382,421078,3
293382,431680,2
293382,453173,2
293382,521510,1
293382,555696,1
293382,592390,1
293382,647600,1
293382,682987,1
293382,925754,1
293382,1464321,1
311685,311866,1
311685,314833,1
311685,323461,2
311685,325575,2
311685,361335,1
311685,374428,1
311685,411993,2
311685,421078,1
311685,431680,2
311685,453173,1
311685,521510,1
311685,555696,1
311685,592390,1
311685,647600,1
311685,682987,1
311685,925754,1
311685,1464321,1
311866,312896,3
311866,314833,1
311866,323461,2
311866,325575,1
311866,361335,1
311866,374428,1
311866,411993,2
311866,431680,5
311866,453173,1
311866,521510,1
311866,555696,1
311866,592390,1
311866,647600,1
311866,682987,1
311866,925754,1
311866,1464321,2
312896,314833,1
312896,323461,1
312896,325575,1
312896,361335,1
312896,374428,1
312896,421078,1
312896,431680,1
312896,521510,1
312896,555696,1
312896,592390,1
312896,647600,1
312896,682987,1
312896,925754,1
312896,1464321,1
314833,323461,1
314833,361335,1
314833,374428,1
314833,411993,1
314833,421078,1
314833,431680,1
314833,453173,1
314833,521510,1
314833,555696,1
314833,592390,1
314833,647600,1
314833,682987,1
314833,925754,1
314833,1464321,1
323461,325575,1
323461,361335,1
323461,374428,1
323461,411993,1
323461,421078,2
323461,453173,1
323461,521510,1
323461,555696,1
323461,592390,1
323461,647600,1
323461,682987,1
323461,925754,1
323461,1464321,1
325575,361335,1
325575,374428,1
325575,411993,1
325575,421078,1
325575,431680,1
325575,453173,1
325575,521510,1
325575,555696,1
325575,592390,1
325575,647600,1
325575,682987,1
325575,925754,1
325575,1464321,1
361335,374428,1
361335,411993,1
361335,431680,1
361335,453173,1
361335,521510,1
361335,555696,1
361335,592390,1
361335,647600,1
361335,682987,1
361335,925754,1
361335,1464321,1
374428,411993,1
374428,421078,1
374428,431680,1
374428,453173,1
374428,521510,1
374428,555696,1
374428,592390,1
374428,647600,1
374428,682987,1
374428,925754,1
374428,1464321,1
411993,431680,2
411993,453173,1
411993,521510,1
411993,555696,1
411993,592390,1
411993,647600,1
411993,682987,1
411993,925754,1
411993,1464321,1
421078,431680,4
421078,453173,3
421078,521510,1
421078,555696,1
421078,592390,1
421078,647600,1
421078,682987,1
421078,925754,1
421078,1464321,1
431680,453173,1
431680,521510,1
431680,555696,1
431680,592390,1
431680,647600,1
431680,682987,1
431680,925754,1
431680,1464321,1
453173,521510,1
453173,555696,1
453173,592390,1
453173,647600,1
453173,682987,1
453173,925754,1
453173,1464321,1
521510,555696,1
521510,592390,1
521510,647600,1
521510,682987,1
521510,925754,1
521510,1464321,1
555696,592390,1
555696,647600,1
555696,682987,1
555696,925754,3
555696,1464321,1
592390,647600,1
592390,682987,1
592390,925754,1
592390,1464321,1
647600,682987,1
647600,925754,1
647600,1464321,1
682987,925754,1
682987,1464321,1
925754,1464321,1
